# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,SPEED_LEVEL,ON_GROUND,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.0,-0.18632180651920294,-0.8520584,0.07733154,0,false,,,,,1464523681635,???
serverInfo,,,,,,,,,127,19.924287706714484,1464523681635,0
animation,,,,,,,,,,,1464523681693,58
attack,,,,,,,,,,,1464523681693,0
attackInfo,,,,,,,0.3514303887538241,0.5659807063786068,,,1464523681693,0
serverInfo,,,,,,,,,127,19.896538002387587,1464523681693,0
move,0.0,-0.24809769002307291,-1.7515717,0.08492279,0,false,,,,,1464523681735,42
serverInfo,,,,,,,,,127,19.924287706714484,1464523681735,0
animation,,,,,,,,,,,1464523681769,34
attack,,,,,,,,,,,1464523681769,0
attackInfo,,,,,,,0.017412702323186313,0.6163083815709476,,,1464523681769,0
serverInfo,,,,,,,,,127,19.992003198720514,1464523681769,0
move,0.0,-0.32153574248057737,0.9282074,2.2254028,0,false,,,,,1464523681785,16
serverInfo,,,,,,,,,127,19.928258270227182,1464523681785,0
move,0.0,-0.382090551518786,0.34451294,5.490959,0,false,,,,,1464523681786,1
serverInfo,,,,,,,,,127,19.924287706714484,1464523681786,0
move,0.0,0.0,8.134087,3.4110336,0,true,,,,,1464523681886,100
serverInfo,,,,,,,,,127,19.924287706714484,1464523681886,0
animation,,,,,,,,,,,1464523681909,23
attack,,,,,,,,,,,1464523681910,1
attackInfo,,,,,,,-0.26368325868065406,0.9716247575020572,,,1464523681910,0
serverInfo,,,,,,,,,127,19.8294665873488,1464523681910,0
move,0.0,0.0,11.685745,83.98746,0,true,,,,,1464523681933,23
serverInfo,,,,,,,,,127,19.932230416583614,1464523681933,0
move,0.0,0.0,-14.928368,69.79474,0,true,,,,,1464523681933,0
serverInfo,,,,,,,,,127,19.932230416583614,1464523681933,0
animation,,,,,,,,,,,1464523682033,100
attack,,,,,,,,,,,1464523682033,0
attackInfo,,,,,,,-0.2264955448319237,1.43002060652255,,,1464523682033,0
serverInfo,,,,,,,,,127,19.93620414673046,1464523682033,0
move,0.0,0.0,-9.591549,7.449417,0,true,,,,,1464523682086,53
serverInfo,,,,,,,,,127,19.924287706714484,1464523682086,0
animation,,,,,,,,,,,1464523682130,44
attack,,,,,,,,,,,1464523682130,0
attackInfo,,,,,,,-0.056599876736177474,1.6148300411403722,,,1464523682130,0
serverInfo,,,,,,,,,127,19.94415636218588,1464523682130,0
move,0.0,0.0,-11.035557,4.26239,0,true,,,,,1464523682132,2
serverInfo,,,,,,,,,127,19.93620414673046,1464523682132,0
animation,,,,,,,,,,,1464523682189,57
attack,,,,,,,,,,,1464523682189,0
attackInfo,,,,,,,0.06253231469185269,2.468191340255988,,,1464523682189,0
serverInfo,,,,,,,,,127,19.91238550378335,1464523682189,0
animation,,,,,,,,,,,1464523682292,103
attack,,,,,,,,,,,1464523682292,0
attackInfo,,,,,,,0.2567971747195075,3.0430124735417134,,,1464523682292,0
serverInfo,,,,,,,,,127,19.90049751243781,1464523682292,0
move,0.0,0.0,-19.911037,0.15316772,0,true,,,,,1464523682335,43
serverInfo,,,,,,,,,127,19.928258270227182,1464523682335,0
move,0.0,0.0,-13.647917,-0.010131836,0,true,,,,,1464523682335,0
serverInfo,,,,,,,,,127,19.928258270227182,1464523682335,0
animation,,,,,,,,,,,1464523682415,80
attack,,,,,,,,,,,1464523682415,0
attackInfo,,,,,,,0.7456878693594261,3.4036801465391995,,,1464523682415,0
serverInfo,,,,,,,,,127,19.80982567353407,1464523682415,0
move,0.0,0.0,-13.1607065,-0.008422852,0,true,,,,,1464523682430,15
serverInfo,,,,,,,,,127,19.948134849391582,1464523682430,0
animation,,,,,,,,,,,1464523682498,68
attack,,,,,,,,,,,1464523682498,0
attackInfo,,,,,,,0.9763214822771173,3.6516911106679975,,,1464523682498,0
serverInfo,,,,,,,,,127,19.876764062810576,1464523682498,0
move,0.0,0.0,-11.26094,-0.18855286,0,true,,,,,1464523682528,30
serverInfo,,,,,,,,,127,19.95609658750748,1464523682528,0
animation,,,,,,,,,,,1464523682601,73
attack,,,,,,,,,,,1464523682602,1
attackInfo,,,,,,,0.9983905788833367,4.1580718268620664,,,1464523682602,0
serverInfo,,,,,,,,,127,19.860973187686195,1464523682602,0
animation,,,,,,,,,,,1464523682708,106
attack,,,,,,,,,,,1464523682708,0
attackInfo,,,,,,,0.9975978742959499,4.821405026492202,,,1464523682708,0
serverInfo,,,,,,,,,127,19.8373338623289,1464523682708,0
move,0.871600206941082,0.4000000000000057,11.637096,1.0599365,0,true,,,,,1464523682732,24
serverInfo,,,,,,,,,127,19.940179461615156,1464523682732,0
jump,,,,,,,,,,,1464523682732,0
move,0.5648212000814397,0.31360000610351335,11.687744,1.5206451,0,false,,,,,1464523682783,51
serverInfo,,,,,,,,,127,19.93620414673046,1464523682783,0
animation,,,,,,,,,,,1464523682793,10
attack,,,,,,,,,,,1464523682793,0
attackInfo,,,,,,,0.9636771551159609,4.289112246325804,,,1464523682793,0
serverInfo,,,,,,,,,127,19.89258006763477,1464523682794,1
move,0.5614396092391019,0.22892801043701638,10.693682,1.4060059,0,false,,,,,1464523682837,43
serverInfo,,,,,,,,,127,19.9203187250996,1464523682837,0
move,0.5574442559770034,0.14594945306885165,7.5500526,0.7729187,0,false,,,,,1464523682837,0
serverInfo,,,,,,,,,127,19.9203187250996,1464523682837,0
animation,,,,,,,,,,,1464523682918,81
attack,,,,,,,,,,,1464523682918,0
