# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,SPEED_LEVEL,ON_GROUND,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.0,0.0,-13.937867,-30.0923,2,true,,,,,1464524045168,???
serverInfo,,,,,,,,,125,19.798059790140567,1464524045168,0
move,-0.14975944767604688,0.0,0.0,0.0,2,true,,,,,1464524045168,0
serverInfo,,,,,,,,,125,19.798059790140567,1464524045168,0
move,-0.1567248205169065,0.0,0.0,0.0,2,true,,,,,1464524045265,97
serverInfo,,,,,,,,,125,19.80982567353407,1464524045265,0
move,-0.16052791452973736,0.0,0.0,0.0,2,true,,,,,1464524045265,0
serverInfo,,,,,,,,,125,19.80982567353407,1464524045265,0
animation,,,,,,,,,,,1464524045298,33
attack,,,,,,,,,,,1464524045298,0
attackInfo,,,,,,,-0.9545052202004503,3.8455801668977405,,,1464524045298,0
serverInfo,,,,,,,,,125,19.681165124975397,1464524045298,0
animation,,,,,,,,,,,1464524045298,0
attack,,,,,,,,,,,1464524045298,0
attackInfo,,,,,,,0.9391653691701958,2.0753815413185372,,,1464524045298,0
serverInfo,,,,,,,,,125,19.681165124975397,1464524045298,0
animation,,,,,,,,,,,1464524045298,0
move,0.0,0.0,-4.256584,-202.1096,2,true,,,,,1464524045317,19
serverInfo,,,,,,,,,125,19.805902158843335,1464524045317,0
move,0.0,0.0,9.759135,199.03539,2,true,,,,,1464524045317,0
serverInfo,,,,,,,,,125,19.805902158843335,1464524045317,0
move,-0.1626044041019341,0.0,0.0,0.0,2,true,,,,,1464524045317,0
serverInfo,,,,,,,,,125,19.805902158843335,1464524045317,0
move,-0.16373816754005333,0.0,0.0,0.0,2,true,,,,,1464524045363,46
serverInfo,,,,,,,,,125,19.817677368212443,1464524045363,0
move,-0.16435720244916752,0.0,0.0,0.0,2,true,,,,,1464524045414,51
serverInfo,,,,,,,,,125,19.813750743015653,1464524045414,0
move,-0.16469519554880208,0.0,0.0,0.0,2,true,,,,,1464524045508,94
serverInfo,,,,,,,,,125,19.8373338623289,1464524045508,0
animation,,,,,,,,,,,1464524045529,21
attack,,,,,,,,,,,1464524045529,0
attackInfo,,,,,,,-0.9607990228282913,5.367517922738342,,,1464524045529,0
serverInfo,,,,,,,,,125,19.755037534571315,1464524045529,0
animation,,,,,,,,,,,1464524045529,0
attack,,,,,,,,,,,1464524045529,0
attackInfo,,,,,,,0.8835019942480488,4.325178645988325,,,1464524045529,0
serverInfo,,,,,,,,,125,19.755037534571315,1464524045529,0
animation,,,,,,,,,,,1464524045529,0
attack,,,,,,,,,,,1464524045529,0
attackInfo,,,,,,,0.7093392722776477,0.9636031330974623,,,1464524045529,0
serverInfo,,,,,,,,,125,19.755037534571315,1464524045529,0
animation,,,,,,,,,,,1464524045529,0
move,0.0,0.0,-6.9025927,-184.08691,2,true,,,,,1464524045558,29
serverInfo,,,,,,,,,125,19.8373338623289,1464524045558,0
move,0.0,0.0,0.2155428,180.81442,2,true,,,,,1464524045559,1
serverInfo,,,,,,,,,125,19.833399444664817,1464524045559,0
move,0.0,0.0,29.711317,-2.5910645,2,true,,,,,1464524045559,0
serverInfo,,,,,,,,,125,19.833399444664817,1464524045559,0
move,-0.16487973980262893,0.0,0.0,0.0,2,true,,,,,1464524045559,0
serverInfo,,,,,,,,,125,19.833399444664817,1464524045559,0
move,0.14679384741186396,0.3763749999999959,0.0,0.0,2,true,,,,,1464524045559,0
serverInfo,,,,,,,,,125,19.833399444664817,1464524045559,0
jump,,,,,,,,,,,1464524045559,0
move,0.06944142573679812,0.29044750565290656,0.0,0.0,2,false,,,,,1464524045611,52
serverInfo,,,,,,,,,129,19.825535289452816,1464524045611,0
move,0.05248367498199258,0.20623855955381032,0.0,0.0,2,false,,,,,1464524045659,48
serverInfo,,,,,,,,,129,19.833399444664817,1464524045659,0
animation,,,,,,,,,,,1464524045699,40
attack,,,,,,,,,,,1464524045699,0
attackInfo,,,,,,,-0.6901964389631925,7.678100925882735,,,1464524045699,0
serverInfo,,,,,,,,,129,19.677292404565133,1464524045699,0
animation,,,,,,,,,,,1464524045699,0
attack,,,,,,,,,,,1464524045699,0
attackInfo,,,,,,,0.7152582957340214,2.39219596537317,,,1464524045699,0
serverInfo,,,,,,,,,129,19.677292404565133,1464524045699,0
animation,,,,,,,,,,,1464524045699,0
