# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.1159323656917195,0.20623855955381742,-1.7999973,2.5499954,,,,,1464498777955,5
move,0.11782733991860184,0.12371379077055167,-0.5999994,0.29999924,,,,,1464498777955,0
move,0.11994059322400119,0.04283951578891276,-0.44999886,0.8999977,,,,,1464498778005,50
move,0.12307067718067088,-0.03641727523564953,-1.6499982,2.8499947,,,,,1464498778105,100
move,0.1262941834115061,-0.11408893195141445,-1.500001,0.89999866,,,,,1464498778105,0
animation,,,,,,,,,1464498778156,51
move,0.1294138181918818,-0.190207157014342,-0.3000002,0.44999886,,,,,1464498778205,49
move,0.1324380358800532,-0.26480301902784475,-0.3000002,0.4499998,,,,,1464498778255,50
move,0.13291172609022794,-0.33790696522388686,-1.2000008,-5.399994,,,,,1464498778255,0
move,0.13236122607963807,-0.19238204662609348,-0.3000002,-2.2499962,,,,,1464498778355,100
move,0.22960997056369692,0.0,0.6000004,-8.100002,,,,,1464498778355,0
move,0.26036865455286673,0.0,0.7500005,-3.1499958,,,,,1464498778405,50
animation,,,,,,,,,1464498778472,67
move,0.27724647484948406,0.0,0.0,-0.14999962,,,,,1464498778505,33
move,0.28715418178433794,0.0,0.4500003,-1.3500023,,,,,1464498778505,0
move,0.2951623107674095,0.0,1.0500007,-8.399998,,,,,1464498778555,50
animation,,,,,,,,,1464498778597,42
move,0.29949499340197505,0.0,2.8499975,-6.6000023,,,,,1464498778605,8
move,0.3011936214420068,0.0,1.3499966,-3.1500053,,,,,1464498778655,50
move,0.3021210724595882,0.0,0.14999962,0.0,,,,,1464498778755,100
animation,,,,,,,,,1464498778779,24
move,0.3016061314604883,0.0,0.29999924,-3.0000038,,,,,1464498778805,26
move,0.2978660751278319,0.0,0.7499981,-6.449997,,,,,1464498778805,0
animation,,,,,,,,,1464498778894,89
attack,,,,,,,,,1464498778894,0
serverInfo,,,,,0.6953981844409639,3.046664796855026,129,19.833399444664817,1464498778894,0
move,0.11779405735433102,0.0,1.4999962,-15.749996,,,,,1464498778905,11
move,0.1772878055435605,0.0,1.9499979,-3.600006,,,,,1464498778906,1
move,0.20914462970504388,0.0,0.14999962,-0.45000458,,,,,1464498779005,99
move,0.21596811762623247,0.0,1.0499973,-6.899994,,,,,1464498779005,0
move,0.21669525118040767,0.0,0.14999962,-1.8000107,,,,,1464498779055,50
animation,,,,,,,,,1464498779132,77
move,0.21240820300680596,0.0,1.6499958,-2.7000198,,,,,1464498779155,23
move,0.20826448598492675,0.0,0.0,-0.15000153,,,,,1464498779205,50
animation,,,,,,,,,1464498779249,44
move,0.2011891138178612,0.0,0.14999962,-4.6500244,,,,,1464498779255,6
move,0.17664159681449831,0.0,1.7999954,-9.149979,,,,,1464498779256,1
move,0.3335037513673491,0.2763750000000016,0.44999886,-11.699974,,,,,1464498779305,49
jump,,,,,,,,,1464498779305,0
move,0.1606795121657285,0.19244750374555508,1.3499966,-12.900009,,,,,1464498779356,51
animation,,,,,,,,,1464498779427,71
attack,,,,,,,,,1464498779427,0
serverInfo,,,,,0.9156273726161361,2.698056636942745,129,19.904458598726116,1464498779427,0
move,0.12864647514604144,0.11019855581540838,3.149994,-10.800018,,,,,1464498779456,29
move,0.1011050189085907,0.029594585275091845,1.199997,-4.050003,,,,,1464498779456,0
move,0.0711168688359578,-0.04939730739181414,-0.8999977,9.300003,,,,,1464498779506,50
animation,,,,,,,,,1464498779543,37
move,0.0401092515161352,-0.12680936371203444,-1.3499966,16.800003,,,,,1464498779556,13
move,0.012039398990864925,-0.20267318038236937,-0.29999924,-0.6000061,,,,,1464498779656,100
move,-0.013467322559627348,-0.22973579334983896,-0.14999962,-0.15000153,,,,,1464498779706,50
move,-0.13067226241783558,0.0,-0.8999977,-2.850029,,,,,1464498779706,0
animation,,,,,,,,,1464498779779,73
attack,,,,,,,,,1464498779779,0
serverInfo,,,,,0.8303745040473236,2.218000079907551,128,19.896538002387587,1464498779779,0
move,-0.18311078676190462,0.0,-0.8999977,-4.650017,,,,,1464498779806,27
move,-0.18785531315029047,0.0,-1.199997,0.30000305,,,,,1464498779806,0
move,0.5609862768054192,0.3272499999999994,-1.0499973,-0.30000305,,,,,1464498779856,50
jump,,,,,,,,,1464498779856,0
animation,,,,,,,,,1464498779896,40
attack,,,,,,,,,1464498779896,0
serverInfo,,,,,0.9163107103187234,2.357926770303955,128,19.8294665873488,1464498779896,0
move,0.2826970051427722,0.24230500471591654,0.29999924,4.3499985,,,,,1464498779906,10
move,0.23290667039096036,0.15905890771732345,-0.44999886,2.850006,,,,,1464498779956,50
animation,,,,,,,,,1464498780053,97
move,0.1850663318002006,0.07747773107090694,0.5999985,12.450012,,,,,1464498780056,3
move,0.14126882368652005,0.0,0.0,1.800003,,,,,1464498780056,0
move,0.10141309015438793,-0.07840000152587834,0.0,0.0,,,,,1464498780106,50
move,0.06236321610634832,-0.15523200451659847,-1.949995,-10.20002,,,,,1464498780206,100
move,0.0332300036787565,-0.23052736891296632,-1.4999962,-7.200012,,,,,1464498780256,50
animation,,,,,,,,,1464498780261,5
attack,,,,,,,,,1464498780261,0
serverInfo,,,,,0.9808337121896755,1.960134306495357,128,19.968051118210862,1464498780261,0
move,0.006596006610234184,-0.30431682745754074,-0.14999962,0.45000458,,,,,1464498780306,45
move,-0.01799902029399192,-0.03761544109116244,-1.949996,1.3500137,,,,,1464498780306,0
move,0.3117309311330416,0.3216249999999974,-1.199997,2.1000137,,,,,1464498780357,51
jump,,,,,,,,,1464498780357,0
animation,,,,,,,,,1464498780392,35
