# EVENT,Y_DELTA,PITCH_DELTA,YAW_DELTA,TIMESTAMP,ANGLE_DOT,DISTANCE,offset
move,-0.20267318038236937,-0.14999962,0.0,1464497162138,,,50
move,-0.22973579334983896,-0.8999977,0.6000061,1464497162188,,,50
animation,,,,1464497162267,,,79
move,0.0,-0.4499998,0.0,1464497162288,,,21
move,0.0,-0.14999962,0.0,1464497162289,,,1
move,0.0,0.0,0.0,1464497162338,,,49
move,0.23375000000000057,0.0,0.0,1464497162388,,,50
move,0.15067500293255165,0.44999886,-0.30000305,1464497162438,,,50
animation,,,,1464497162446,,,8
move,0.06926150422191313,0.0,0.0,1464497162489,,,43
move,-0.09923697933994191,0.0,0.0,1464497162588,,,99
animation,,,,1464497162635,,,47
move,-0.16533899142509512,0.0,0.0,1464497162638,,,3
move,-0.18911053638942832,0.0,0.0,1464497162688,,,50
move,0.0,0.0,0.0,1464497162738,,,50
move,0.0,0.0,0.0,1464497162788,,,50
move,0.0,0.0,0.0,1464497162838,,,50
animation,,,,1464497162846,,,8
attack,,,,1464497162846,,,0
serverInfo,,,,1464497162846,0.973369363132092,3.1513723860873055,0
move,0.2763750000000016,0.29999924,-0.15000153,1464497162889,,,43
move,0.19244750374555508,0.7499981,-1.6500168,1464497162939,,,50
move,0.11019855581540838,0.29999924,-0.6000061,1464497162988,,,49
animation,,,,1464497163046,,,58
move,-0.019802722116722293,0.0,0.0,1464497163089,,,43
move,-0.12680936371203444,0.0,0.0,1464497163138,,,49
move,-0.20267318038236937,0.0,0.0,1464497163188,,,50
move,-0.22973579334983896,0.0,0.0,1464497163238,,,50
animation,,,,1464497163247,,,9
move,0.0,0.0,0.0,1464497163289,,,42
move,0.0,0.14999962,-0.29999542,1464497163338,,,49
move,0.0,0.0,0.0,1464497163389,,,51
move,0.2763750000000016,0.0,0.0,1464497163438,,,49
move,0.19244750374555508,0.0,0.0,1464497163489,,,51
animation,,,,1464497163525,,,36
move,0.11019855581540838,0.0,0.0,1464497163538,,,13
animation,,,,1464497163646,,,108
move,-0.019802722116722293,0.0,0.0,1464497163688,,,42
move,-0.12680936371203444,0.14999962,0.0,1464497163689,,,1
move,-0.20267318038236937,0.0,0.0,1464497163738,,,49
move,-0.22973579334983896,-0.8999977,1.050003,1464497163788,,,50
move,0.0,-1.949996,3.7500305,1464497163838,,,50
move,0.0,-0.14999962,0.15000153,1464497163889,,,51
animation,,,,1464497163897,,,8
attack,,,,1464497163897,,,0
serverInfo,,,,1464497163897,0.9772583640163774,3.1769819672389117,0
move,0.23375000000000057,0.0,0.0,1464497163939,,,42
move,0.15067500293255165,0.0,0.0,1464497163989,,,50
move,0.06926150422191313,0.0,-0.6000061,1464497164038,,,49
animation,,,,1464497164138,,,100
move,-0.09923697933994191,0.0,0.0,1464497164139,,,1
move,-0.16533899142509512,0.0,0.0,1464497164188,,,49
move,-0.18911053638942832,0.0,-0.15000153,1464497164238,,,50
move,0.0,0.0,0.0,1464497164288,,,50
animation,,,,1464497164315,,,27
move,0.0,0.0,0.0,1464497164339,,,24
move,0.0,0.0,0.0,1464497164389,,,50
move,0.2763750000000016,-0.14999962,-1.6500168,1464497164439,,,50
move,0.19244750374555508,0.0,0.0,1464497164489,,,50
animation,,,,1464497164523,,,34
move,0.11019855581540838,0.0,0.0,1464497164539,,,16
move,-0.019802722116722293,0.0,-0.15000153,1464497164639,,,100
animation,,,,1464497164649,,,10
move,-0.12680936371203444,0.0,0.0,1464497164689,,,40
move,-0.20267318038236937,0.0,0.0,1464497164739,,,50
move,-0.22973579334983896,-0.44999886,0.15000153,1464497164789,,,50
move,0.0,-0.29999924,0.15000153,1464497164839,,,50
animation,,,,1464497164856,,,17
attack,,,,1464497164856,,,0
serverInfo,,,,1464497164856,0.9812400410228356,3.4410265657388583,0
move,0.0,0.0,0.0,1464497164889,,,33
move,0.23375000000000057,0.0,0.15000153,1464497164939,,,50
move,0.15067500293255165,0.0,0.0,1464497164989,,,50
move,0.06926150422191313,0.0,0.0,1464497165039,,,50
animation,,,,1464497165058,,,19
move,-0.09923697933994191,1.0499992,-0.15000153,1464497165139,,,81
move,-0.16533899142509512,0.0,0.0,1464497165189,,,50
move,-0.18911053638942832,0.0,0.0,1464497165239,,,50
animation,,,,1464497165258,,,19
move,0.0,0.0,0.0,1464497165289,,,31
move,0.0,0.0,0.0,1464497165339,,,50
move,0.0,0.0,0.0,1464497165389,,,50
move,0.0,0.0,0.0,1464497165439,,,50
animation,,,,1464497165444,,,5
attack,,,,1464497165444,,,0
serverInfo,,,,1464497165444,0.9769604751314579,3.0567312433609732,0
move,0.0,0.0,0.0,1464497165489,,,45
move,0.2763750000000016,0.0,0.0,1464497165539,,,50
move,0.19244750374555508,0.0,0.0,1464497165589,,,50
move,0.11019855581540838,0.0,0.0,1464497165639,,,50
animation,,,,1464497165655,,,16
attack,,,,1464497165655,,,0
serverInfo,,,,1464497165655,0.9979923272030247,3.297760139102701,0
move,-0.019802722116722293,0.0,0.0,1464497165739,,,84
move,-0.12680936371203444,0.0,0.0,1464497165789,,,50
animation,,,,1464497166153,,,364
attack,,,,1464497166153,,,0
serverInfo,,,,1464497166153,0.9951145498289447,3.345749953651819,0
animation,,,,1464497166153,,,0
move,-0.20267318038236937,0.44999886,-0.45000458,1464497166189,,,36
move,-0.22973579334983896,0.7499981,-0.30000305,1464497166189,,,0
move,0.0,-1.199997,1.2000122,1464497166189,,,0
move,0.3216249999999974,-1.1999979,0.7500076,1464497166189,,,0
move,0.23679250460862988,0.8999996,0.0,1464497166189,,,0
move,0.15365665750703528,0.0,-0.15000153,1464497166189,,,0
move,0.07218352576178688,0.0,0.0,1464497166189,,,0
move,-0.09356708857900742,1.7999964,-5.8499985,1464497166239,,,50
animation,,,,1464497166263,,,24
move,-0.1625888079673672,0.14999962,0.0,1464497166289,,,26
move,-0.23773703643502841,0.0,0.0,1464497166339,,,50
move,-0.2903647548960464,0.0,0.0,1464497166389,,,50
move,0.0,0.0,0.0,1464497166439,,,50
animation,,,,1464497166479,,,40
attack,,,,1464497166479,,,0
serverInfo,,,,1464497166479,0.9717330037829184,3.35222194620481,0
move,0.23375000000000057,-0.14999962,0.1499939,1464497166489,,,10
move,0.15067500293255165,-1.0499983,1.1999664,1464497166589,,,100
move,0.06926150422191313,-0.14999962,0.2999878,1464497166589,,,0
animation,,,,1464497166596,,,7
move,-0.09923697933994191,0.14999962,0.0,1464497166689,,,93
move,-0.16533899142509512,0.0,0.0,1464497166739,,,50
move,-0.18911053638942832,0.14999962,0.0,1464497166789,,,50
move,0.0,0.0,0.0,1464497166839,,,50
animation,,,,1464497166866,,,27
move,0.0,0.0,0.0,1464497166889,,,23
move,0.0,-0.14999962,0.0,1464497166939,,,50
animation,,,,1464497167331,,,392
attack,,,,1464497167331,,,0
serverInfo,,,,1464497167331,0.9761444797312451,3.3367659899935216,0
animation,,,,1464497167331,,,0
move,0.0,0.0,0.0,1464497167339,,,8
move,0.2763750000000016,0.0,0.0,1464497167339,,,0
move,0.19244750374555508,0.0,0.0,1464497167339,,,0
move,0.11019855581540838,0.0,0.0,1464497167339,,,0
move,-0.019802722116722293,-0.14999962,0.0,1464497167339,,,0
move,-0.12680936371203444,0.0,0.0,1464497167340,,,1
move,-0.20267318038236937,0.0,0.0,1464497167340,,,0
move,-0.22973579334983896,0.0,0.0,1464497167389,,,49
move,0.0,0.0,0.0,1464497167439,,,50
animation,,,,1464497167455,,,16
attack,,,,1464497167455,,,0
serverInfo,,,,1464497167455,0.9765113722113503,3.4155661007637823,0
move,0.0,0.0,0.0,1464497167489,,,34
move,0.2763750000000016,0.0,0.0,1464497167539,,,50
move,0.19244750374555508,0.0,0.0,1464497167589,,,50
move,0.11019855581540838,0.0,0.0,1464497167639,,,50
animation,,,,1464497168066,,,427
animation,,,,1464497168066,,,0
animation,,,,1464497168066,,,0
move,-0.019802722116722293,0.0,0.0,1464497168089,,,23
move,-0.12680936371203444,0.0,0.0,1464497168089,,,0
move,-0.20267318038236937,0.0,0.0,1464497168089,,,0
move,-0.22973579334983896,0.0,0.0,1464497168089,,,0
move,0.0,0.14999962,0.0,1464497168089,,,0
move,0.3999999999999986,0.0,0.0,1464497168089,,,0
move,0.31360000610351335,0.0,0.0,1464497168089,,,0
move,0.22892801043700928,0.14999962,-0.1499939,1464497168090,,,1
move,0.14594945306885165,0.29999924,-0.4499817,1464497168139,,,49
move,0.06463046526535265,0.0,-0.1499939,1464497168189,,,50
animation,,,,1464497168274,,,85
move,-0.10822304759270196,0.29999924,-0.1499939,1464497168289,,,15
move,-0.16969768849719458,0.0,0.0,1464497168339,,,50
move,-0.24470373948985724,0.0,0.0,1464497168389,,,50
move,-0.3182096708932889,0.0,0.0,1464497168439,,,50
animation,,,,1464497168459,,,20
move,-0.31227378840168285,-1.0499992,0.1499939,1464497168489,,,30
move,0.23375000000000057,-0.5999994,0.1499939,1464497168539,,,50
move,0.15067500293255165,-0.14999962,0.0,1464497168589,,,50
animation,,,,1464497168609,,,20
move,0.06926150422191313,0.0,0.0,1464497168639,,,30
move,-0.09923697933994191,0.14999962,0.0,1464497168739,,,100
move,-0.16533899142509512,1.0499992,0.0,1464497168789,,,50
animation,,,,1464497168823,,,34
move,-0.18911053638942832,0.0,0.0,1464497168839,,,16
move,0.0,0.0,0.0,1464497168889,,,50
move,0.0,0.0,0.0,1464497168939,,,50
move,0.0,0.14999962,0.0,1464497168989,,,50
animation,,,,1464497168994,,,5
move,0.0,0.0,0.0,1464497169039,,,45
move,0.0,0.0,0.0,1464497169089,,,50
move,0.0,0.0,0.0,1464497169139,,,50
move,0.0,0.0,0.0,1464497169189,,,50
animation,,,,1464497169205,,,16
attack,,,,1464497169205,,,0
serverInfo,,,,1464497169205,0.9734798812081011,2.8860971319884916,0
move,0.0,0.0,0.0,1464497169240,,,35
move,0.0,0.0,0.0,1464497169289,,,49
move,0.0,0.0,0.0,1464497169339,,,50
move,0.0,0.0,0.0,1464497169389,,,50
animation,,,,1464497169414,,,25
attack,,,,1464497169414,,,0
serverInfo,,,,1464497169414,0.9715672874129992,2.0279044992333444,0
move,0.0,0.0,0.0,1464497169440,,,26
move,0.0,0.0,0.0,1464497169490,,,50
move,0.0,0.0,0.0,1464497169539,,,49
move,0.2763750000000016,0.0,-0.1499939,1464497169589,,,50
animation,,,,1464497169623,,,34
attack,,,,1464497169623,,,0
serverInfo,,,,1464497169623,0.9907630739123419,1.6304370465813236,0
move,0.19244750374555508,0.0,0.0,1464497169640,,,17
move,0.11019855581540838,0.0,0.0,1464497169689,,,49
move,-0.019802722116722293,0.0,0.0,1464497169789,,,100
animation,,,,1464497169794,,,5
attack,,,,1464497169794,,,0
serverInfo,,,,1464497169794,0.9880262511523434,1.9362656204986757,0
move,-0.12680936371203444,0.0,0.0,1464497169840,,,46
move,-0.20267318038236937,0.0,0.0,1464497169890,,,50
move,-0.22973579334983896,0.0,0.0,1464497169940,,,50
move,0.0,0.44999886,-1.3499756,1464497169990,,,50
move,0.0,0.44999886,-1.1999817,1464497170040,,,50
animation,,,,1464497170078,,,38
attack,,,,1464497170078,,,0
serverInfo,,,,1464497170078,0.9593919167102785,1.5155311555140671,0
move,0.0,0.0,0.0,1464497170090,,,12
move,0.23375000000000057,0.0,0.0,1464497170140,,,50
move,0.15067500293255165,0.29999924,-0.4499817,1464497170190,,,50
move,0.06926150422191313,2.5499954,-1.1999664,1464497170240,,,50
animation,,,,1464497170285,,,45
attack,,,,1464497170285,,,0
serverInfo,,,,1464497170285,0.9877341621384448,1.7869685504836037,0
move,-0.09923697933994191,1.949997,-0.5999756,1464497170340,,,55
move,-0.16533899142509512,0.0,0.0,1464497170390,,,50
move,-0.18911053638942832,0.0,0.0,1464497170440,,,50
animation,,,,1464497170485,,,45
attack,,,,1464497170485,,,0
serverInfo,,,,1464497170485,0.9409722101009268,1.8072369160792452,0
move,0.0,0.0,0.0,1464497170490,,,5
move,0.0,0.0,0.0,1464497170540,,,50
move,0.0,0.0,0.0,1464497170590,,,50
move,0.2763750000000016,-0.14999962,-0.89997864,1464497170640,,,50
animation,,,,1464497170675,,,35
attack,,,,1464497170676,,,1
serverInfo,,,,1464497170676,0.981890945748077,1.7530652281716814,0
move,0.19244750374555508,0.0,1.6499786,1464497170690,,,14
move,0.11019855581540838,2.399994,10.199989,1464497170740,,,50
move,0.029594585275091845,-1.3499966,8.550011,1464497170790,,,50
move,-0.04939730739181414,-2.5499935,-1.9500122,1464497170840,,,50
animation,,,,1464497170879,,,39
attack,,,,1464497170879,,,0
serverInfo,,,,1464497170879,0.9858382378036374,2.139957440658448,0
move,-0.12680936371203444,0.5999985,-2.4000244,1464497170890,,,11
move,-0.20267318038236937,0.0,0.0,1464497170940,,,50
move,-0.22973579334983896,0.0,-0.6000061,1464497170990,,,50
animation,,,,1464497171280,,,290
attack,,,,1464497171280,,,0
serverInfo,,,,1464497171280,0.9487024424222419,2.0597144629178,0
animation,,,,1464497171280,,,0
attack,,,,1464497171280,,,0
serverInfo,,,,1464497171280,0.9487024424222419,2.0597144629178,0
move,0.0,0.14999962,-3.9000244,1464497171290,,,10
move,0.0,0.8999977,-0.90000916,1464497171290,,,0
move,0.2763750000000016,0.0,0.0,1464497171290,,,0
move,0.19244750374555508,0.29999924,-0.15000153,1464497171290,,,0
move,0.11019855581540838,1.199997,-0.45000458,1464497171290,,,0
move,-0.019802722116722293,2.9999924,0.0,1464497171340,,,50
move,-0.12680936371203444,0.0,0.15000153,1464497171390,,,50
move,-0.20267318038236937,0.14999962,0.15000153,1464497171440,,,50
animation,,,,1464497171477,,,37
attack,,,,1464497171477,,,0
serverInfo,,,,1464497171477,0.9549644489005398,2.2350200497139556,0
move,-0.22973579334983896,0.0,0.0,1464497171490,,,13
move,0.0,0.0,0.15000153,1464497171540,,,50
move,0.2763750000000016,0.0,0.0,1464497171590,,,50
move,0.19244750374555508,-0.14999962,0.0,1464497171640,,,50
animation,,,,1464497171676,,,36
attack,,,,1464497171676,,,0
serverInfo,,,,1464497171676,0.9784026553376745,2.423140740943809,0
move,0.11019855581540838,0.0,0.0,1464497171690,,,14
move,-0.019802722116722293,0.0,0.0,1464497171790,,,100
move,-0.12680936371203444,0.0,0.0,1464497171840,,,50
animation,,,,1464497171876,,,36
attack,,,,1464497171876,,,0
serverInfo,,,,1464497171876,0.972877162441276,2.558031882096879,0
move,-0.20267318038236937,0.0,0.0,1464497171890,,,14
move,-0.22973579334983896,0.0,0.0,1464497171940,,,50
move,0.0,0.0,0.0,1464497171990,,,50
move,0.0,0.0,0.0,1464497172040,,,50
animation,,,,1464497172044,,,4
attack,,,,1464497172044,,,0
serverInfo,,,,1464497172044,0.9199752984541234,2.1622996428489083,0
move,0.0,0.0,0.0,1464497172090,,,46
move,0.23375000000000057,0.0,-0.15000153,1464497172140,,,50
move,0.15067500293255165,0.29999924,-0.45000458,1464497172190,,,50
move,0.06926150422191313,2.6999931,-1.6500168,1464497172240,,,50
move,-0.09923697933994191,-3.899994,-6.2999725,1464497172340,,,100
move,-0.16533899142509512,0.0,0.0,1464497172390,,,50
animation,,,,1464497172394,,,4
attack,,,,1464497172394,,,0
serverInfo,,,,1464497172394,0.9483336728958909,2.446780276186274,0
move,-0.18911053638942832,0.0,0.0,1464497172440,,,46
move,0.0,0.0,0.0,1464497172490,,,50
move,0.0,0.0,0.0,1464497172540,,,50
animation,,,,1464497172580,,,40
attack,,,,1464497172580,,,0
serverInfo,,,,1464497172580,0.9206666784771831,2.144518198087998,0
move,0.2763750000000016,0.0,0.0,1464497172590,,,10
move,0.19244750374555508,0.0,0.0,1464497172640,,,50
move,0.11019855581540838,0.0,0.0,1464497172690,,,50
animation,,,,1464497172700,,,10
attack,,,,1464497172700,,,0
serverInfo,,,,1464497172700,0.9801535813453441,2.60765669056005,0
move,-0.019802722116722293,0.0,0.0,1464497172840,,,140
move,-0.12680936371203444,0.0,0.0,1464497172840,,,0
animation,,,,1464497172907,,,67
attack,,,,1464497172907,,,0
serverInfo,,,,1464497172907,0.9670801211322411,2.648599035581215,0
move,-0.20267318038236937,0.0,0.0,1464497172940,,,33
move,-0.22973579334983896,0.0,0.0,1464497172941,,,1
move,0.0,0.14999962,0.0,1464497172990,,,49
animation,,,,1464497172998,,,8
attack,,,,1464497172998,,,0
serverInfo,,,,1464497172998,0.9133455910962777,2.425203362346412,0
move,0.0,0.0,0.0,1464497173040,,,42
move,0.23375000000000057,0.0,0.0,1464497173090,,,50
move,0.15067500293255165,0.29999924,0.0,1464497173140,,,50
animation,,,,1464497173176,,,36
attack,,,,1464497173177,,,1
serverInfo,,,,1464497173177,0.9641526298388323,2.6573107012770287,0
move,0.06926150422191313,0.0,0.0,1464497173190,,,13
move,-0.010523726067340533,0.14999962,0.0,1464497173240,,,50
move,-0.08871325327260138,0.0,0.0,1464497173290,,,50
animation,,,,1464497173299,,,9
attack,,,,1464497173299,,,0
serverInfo,,,,1464497173299,0.9617964563572061,2.844892462880639,0
move,-0.16533899142509512,0.0,0.0,1464497173340,,,41
move,-0.18911053638942832,0.0,0.0,1464497173390,,,50
move,0.0,0.0,0.0,1464497173440,,,50
animation,,,,1464497173457,,,17
attack,,,,1464497173457,,,0
serverInfo,,,,1464497173457,0.9222360034128014,2.7324745517752027,0
move,0.0,0.0,0.0,1464497173491,,,34
move,0.0,0.14999962,0.0,1464497173540,,,49
move,0.2763750000000016,0.0,0.0,1464497173590,,,50
animation,,,,1464497173627,,,37
attack,,,,1464497173627,,,0
serverInfo,,,,1464497173627,0.9566824884380001,2.6868056131669764,0
move,0.19244750374555508,0.0,0.0,1464497173641,,,14
move,0.11019855581540838,0.0,0.0,1464497173690,,,49
animation,,,,1464497173707,,,17
attack,,,,1464497173707,,,0
serverInfo,,,,1464497173707,0.9795447974795819,2.9345276200683292,0
move,0.029594585275091845,0.0,0.0,1464497173740,,,33
move,-0.04939730739181414,0.0,0.0,1464497173790,,,50
move,-0.12680936371203444,0.0,0.0,1464497173840,,,50
animation,,,,1464497173877,,,37
attack,,,,1464497173877,,,0
serverInfo,,,,1464497173877,0.9661954307362763,3.015763504233721,0
move,-0.20267318038236937,0.0,0.0,1464497173891,,,14
move,-0.22973579334983896,0.0,0.0,1464497173940,,,49
move,0.0,0.14999962,0.0,1464497173990,,,50
animation,,,,1464497174029,,,39
attack,,,,1464497174029,,,0
serverInfo,,,,1464497174029,0.9175994965063126,2.8281711399647973,0
move,0.0,0.0,0.0,1464497174041,,,12
move,0.23375000000000057,0.0,0.0,1464497174090,,,49
move,0.15067500293255165,0.0,0.0,1464497174140,,,50
animation,,,,1464497174187,,,47
attack,,,,1464497174187,,,0
serverInfo,,,,1464497174187,0.9589614871095689,3.0129328162664497,0
move,0.06926150422191313,0.0,0.0,1464497174190,,,3
move,-0.09923697933994191,0.7499981,0.5999756,1464497174290,,,100
animation,,,,1464497174306,,,16
move,-0.16533899142509512,0.0,0.0,1464497174340,,,34
move,-0.18911053638942832,0.0,0.0,1464497174390,,,50
move,0.0,0.0,0.0,1464497174440,,,50
animation,,,,1464497174460,,,20
attack,,,,1464497174460,,,0
serverInfo,,,,1464497174460,0.9128741479937036,3.0402663445961586,0
move,0.0,0.0,0.0,1464497174491,,,31
move,0.0,2.5499935,1.1999512,1464497174540,,,49
move,0.0,0.0,0.0,1464497174590,,,50
animation,,,,1464497174594,,,4
attack,,,,1464497174594,,,0
serverInfo,,,,1464497174594,0.8967846728337192,2.6172829623343277,0
move,0.0,0.0,0.0,1464497174641,,,47
move,0.2763750000000016,1.6499958,0.5999756,1464497174691,,,50
move,0.19244750374555508,0.0,0.0,1464497174740,,,49
animation,,,,1464497174754,,,14
attack,,,,1464497174754,,,0
serverInfo,,,,1464497174754,0.9497952763882187,2.7907049063743914,0
move,0.11019855581540838,0.14999962,0.2999878,1464497174791,,,37
move,-0.019802722116722293,0.29999924,1.1999817,1464497174891,,,100
animation,,,,1464497174910,,,19
attack,,,,1464497174910,,,0
serverInfo,,,,1464497174910,0.9537698821460496,2.945803657417411,0
move,-0.12680936371203444,0.0,0.0,1464497174941,,,31
move,-0.20267318038236937,0.0,0.0,1464497174991,,,50
move,-0.22973579334983896,0.0,0.0,1464497175041,,,50
animation,,,,1464497175077,,,36
attack,,,,1464497175077,,,0
serverInfo,,,,1464497175077,0.8782284114165197,2.8668443625801956,0
move,0.0,0.0,0.0,1464497175091,,,14
move,0.2763750000000016,0.14999962,0.0,1464497175140,,,49
move,0.19244750374555508,0.0,0.0,1464497175191,,,51
animation,,,,1464497175209,,,18
animation,,,,1464497175209,,,0
move,0.11019855581540838,0.0,0.0,1464497175241,,,32
move,-0.019802722116722293,0.29999924,0.2999878,1464497175341,,,100
animation,,,,1464497175348,,,7
move,-0.12680936371203444,0.0,0.0,1464497175391,,,43
move,-0.20267318038236937,0.0,0.0,1464497175441,,,50
move,-0.22973579334983896,0.0,0.0,1464497175491,,,50
animation,,,,1464497175511,,,20
animation,,,,1464497175511,,,0
move,0.0,0.0,0.0,1464497175541,,,30
move,0.0,0.14999962,0.0,1464497175591,,,50
move,0.0,0.0,0.0,1464497175641,,,50
animation,,,,1464497175676,,,35
attack,,,,1464497175676,,,0
serverInfo,,,,1464497175676,0.8694880500727741,2.680512816085879,0
move,0.23375000000000057,0.0,0.0,1464497175691,,,15
move,0.15067500293255165,0.0,0.0,1464497175741,,,50
move,0.06926150422191313,0.0,0.0,1464497175791,,,50
animation,,,,1464497175800,,,9
animation,,,,1464497175800,,,0
move,-0.010523726067340533,0.0,0.0,1464497175841,,,41
animation,,,,1464497175847,,,6
